Coombes	Random House Publishing Group
Bennett Cerf	Random House Publishing Group
Cerf	Random House Publishing Group
Donald S. Klopfer	Random House Publishing Group
Klopfer	Random House Publishing Group
Adam Forest Huttler	Fractured Atlas
Huttler	Fractured Atlas
Shai Agassi	Better Place
Agassi	Better Place
Shai Agassi	Project Better Place
Agassi	Project Better Place
Herbert Hoover	UNICEF
Hoover	UNICEF
Maurice Pate	UNICEF
Pate	UNICEF
Herbert Hoover	United Nations Children's Fund
Hoover	United Nations Children's Fund
Maurice Pate	United Nations Children's Fund
Pate	United Nations Children's Fund
Bob Tumolo	Rita's Italian Ice
Tumolo	Rita's Italian Ice
Frank Oppenheimer	Exploratorium
Oppenheimer	Exploratorium
Frank Oppenheimer	Exploratorium, San Francisco
Oppenheimer	Exploratorium, San Francisco
Jeff Ma	Protrade Sports Inc.
Ma	Protrade Sports Inc.
Mike Kerns	Protrade Sports Inc.
Kerns	Protrade Sports Inc.
Jeff Ma	PROTRADE
Ma	PROTRADE
Mike Kerns	PROTRADE
Kerns	PROTRADE
Samuel Northrup Castle	Castle &amp; Cooke
Castle	Castle &amp; Cooke
David H. Murdock	Dole Food Company
Murdock	Dole Food Company
James Dole	Dole Food Company
Dole	Dole Food Company
Samuel Northrup Castle	Dole Food Company
Castle	Dole Food Company
David H. Murdock	DOLE FOOD CO INC
Murdock	DOLE FOOD CO INC
James Dole	DOLE FOOD CO INC
Dole	DOLE FOOD CO INC
Samuel Northrup Castle	DOLE FOOD CO INC
Castle	DOLE FOOD CO INC
Michael Urfirer	Stone Key Partners
Urfirer	Stone Key Partners
Denis Bovin	Stone Key Partners
Bovin	Stone Key Partners
Peter A. Brooke	Advent International
Brooke	Advent International
Edward L. Dreher	Sunkist Growers, Incorporated
Dreher	Sunkist Growers, Incorporated
P.J. Dreher	Sunkist Growers, Incorporated
Dreher	Sunkist Growers, Incorporated
Edward L. Dreher	Sunkist Growers Inc
Dreher	Sunkist Growers Inc
P.J. Dreher	Sunkist Growers Inc
Dreher	Sunkist Growers Inc
Otto Hermann Kahn	Metropolitan Opera
Kahn	Metropolitan Opera
Otto Hermann Kahn	Metropolitan Opera House
Kahn	Metropolitan Opera House
Otto Hermann Kahn	The Met
Kahn	The Met
Otto Hermann Kahn	Metropolitan Opera Association
Kahn	Metropolitan Opera Association
Otto Hermann Kahn	Metropolitan Opera, New York City
Kahn	Metropolitan Opera, New York City
Otto Hermann Kahn	Metropolitan Opera Association Inc
Kahn	Metropolitan Opera Association Inc
Larry A. Goldstone	Thornburg Mortgage
Goldstone	Thornburg Mortgage
Garrett Thornburg	Thornburg Mortgage
Thornburg	Thornburg Mortgage
Larry A. Goldstone	Thornburg Mortgage, Inc.
Goldstone	Thornburg Mortgage, Inc.
Garrett Thornburg	Thornburg Mortgage, Inc.
Thornburg	Thornburg Mortgage, Inc.
Larry A. Goldstone	TMST INC
Goldstone	TMST INC
Garrett Thornburg	TMST INC
Thornburg	TMST INC
Larry A. Goldstone	THORNBURG MORTGAGE INC
Goldstone	THORNBURG MORTGAGE INC
Garrett Thornburg	THORNBURG MORTGAGE INC
Thornburg	THORNBURG MORTGAGE INC
Larry A. Goldstone	THORNBURG MORTGAGE ASSET CORP
Goldstone	THORNBURG MORTGAGE ASSET CORP
Garrett Thornburg	THORNBURG MORTGAGE ASSET CORP
Thornburg	THORNBURG MORTGAGE ASSET CORP
Mike Ashley	Sports Direct
Ashley	Sports Direct
Mike Ashley	Sports Direct International Plc
Ashley	Sports Direct International Plc
Bob Wright	Autism Speaks
Wright	Autism Speaks
Suzanne Wright	Autism Speaks
Wright	Autism Speaks
Louis Friedman	The Planetary Society
Friedman	The Planetary Society
Carl Sagan	The Planetary Society
Sagan	The Planetary Society
Bruce C. Murray	The Planetary Society
Murray	The Planetary Society
Cameron Sinclair	Architecture for Humanity
Sinclair	Architecture for Humanity
Kate Stohr	Architecture for Humanity
Stohr	Architecture for Humanity
Franz Colruyt	Colruyt Group
Colruyt	Colruyt Group
Franz Colruyt	Etablissementen Franz Colruyt N.V.
Colruyt	Etablissementen Franz Colruyt N.V.
Franz Colruyt	Établissements Franz Colruyt S.A.
Colruyt	Établissements Franz Colruyt S.A.
Georges Doriot	INSEAD
Doriot	INSEAD
Georges Doriot	Institut Européen d’Administration des Affairs
Doriot	Institut Européen d’Administration des Affairs
Georges Doriot	INSEAD, Fontainebleau
Doriot	INSEAD, Fontainebleau
Georges Doriot	INSEAD, main campus
Doriot	INSEAD, main campus
Mikhail Prokhorov	Onexim Group
Prokhorov	Onexim Group
Curt Engelhorn	Foursome
Engelhorn	Foursome
Curt Engelhorn	Foursome Investments Limited
Engelhorn	Foursome Investments Limited
Ethel Percy Andrus	AARP
Andrus	AARP
Ethel Percy Andrus	American Association of Retired Persons
Andrus	American Association of Retired Persons
Jeremy Jaech	Visio Corporation
Jaech	Visio Corporation
Jeremy Jaech	Visio
Jaech	Visio
Mario Gabelli	GAMCO Investors
Gabelli	GAMCO Investors
Mario Gabelli	GAMCO Investors, Inc.
Gabelli	GAMCO Investors, Inc.
Mario Gabelli	GAMCO INVESTORS, INC. ET AL
Gabelli	GAMCO INVESTORS, INC. ET AL
Mario Gabelli	ALPHA G INC
Gabelli	ALPHA G INC
Mario Gabelli	GABELLI ASSET MANAGEMENT INC
Gabelli	GABELLI ASSET MANAGEMENT INC
Mario Gabelli	GAMCO INVESTORS INC ET AL
Gabelli	GAMCO INVESTORS INC ET AL
Mario Gabelli	Gabelli Equity Trust, Inc.
Gabelli	Gabelli Equity Trust, Inc.
Mario Gabelli	Gabelli Dividend
Gabelli	Gabelli Dividend
Patrick Soon-Shiong	Abraxis BioScience, Inc.
Soon-Shiong	Abraxis BioScience, Inc.
Patrick Soon-Shiong	ABRAXIS BIOSCIENCE INC
Soon-Shiong	ABRAXIS BIOSCIENCE INC
Patrick Soon-Shiong	APP Pharmaceuticals Inc
Soon-Shiong	APP Pharmaceuticals Inc
Patrick Soon-Shiong	APP Pharmaceuticals, Inc.
Soon-Shiong	APP Pharmaceuticals, Inc.
Patrick Soon-Shiong	AMERICAN PHARMACEUTICAL PARTNERS INC
Soon-Shiong	AMERICAN PHARMACEUTICAL PARTNERS INC
Patrick Soon-Shiong	ABRAXIS BIOSCIENCE INC (ABBI)
Soon-Shiong	ABRAXIS BIOSCIENCE INC (ABBI)
Patrick Soon-Shiong	Abraxis BioScience
Soon-Shiong	Abraxis BioScience
Philip Anschutz	The Anschutz Corporation
Anschutz	The Anschutz Corporation
George Weston	George Weston Limited
Weston	George Weston Limited
Jack Anderson	Citizens Against Government Waste
Anderson	Citizens Against Government Waste
J. Peter Grace	Citizens Against Government Waste
Grace	Citizens Against Government Waste
Jack Anderson	CAGW
Anderson	CAGW
J. Peter Grace	CAGW
Grace	CAGW
Jack C. Massey	Hospital Corporation of America
Massey	Hospital Corporation of America
Jack C. Massey	HCA
Massey	HCA
Jack C. Massey	HCA INC/TN
Massey	HCA INC/TN
Jack C. Massey	HCA INC
Massey	HCA INC
Jack C. Massey	COLUMBIA HEALTHCARE CORP
Massey	COLUMBIA HEALTHCARE CORP
Jack C. Massey	COLUMBIA HCA HEALTHCARE CORP
Massey	COLUMBIA HCA HEALTHCARE CORP
Jack C. Massey	HCA THE HEALTHCARE CO
Massey	HCA THE HEALTHCARE CO
Van Jones	Green for All
Jones	Green for All
Van Jones	greenforall.org
Jones	greenforall.org
Donna de Varona	Women's Sports Foundation
Varona	Women's Sports Foundation
Billie Jean King	Women's Sports Foundation
King	Women's Sports Foundation
Donna de Varona	Women’s Sports Foundation
Varona	Women’s Sports Foundation
Billie Jean King	Women’s Sports Foundation
King	Women’s Sports Foundation
Edward Durwood	AMC Theatres
Durwood	AMC Theatres
Barney Durwood	AMC Theatres
Durwood	AMC Theatres
Maurice Durwood	AMC Theatres
Durwood	AMC Theatres
Edward Durwood	AMC Entertainment Inc
Durwood	AMC Entertainment Inc
Barney Durwood	AMC Entertainment Inc
Durwood	AMC Entertainment Inc
Maurice Durwood	AMC Entertainment Inc
Durwood	AMC Entertainment Inc
Edward Durwood	American Multi-Cinema
Durwood	American Multi-Cinema
Barney Durwood	American Multi-Cinema
Durwood	American Multi-Cinema
Maurice Durwood	American Multi-Cinema
Durwood	American Multi-Cinema
Edward Durwood	AMC
Durwood	AMC
Barney Durwood	AMC
Durwood	AMC
Maurice Durwood	AMC
Durwood	AMC
Wang Chuanfu	BYD Auto
Chuanfu	BYD Auto
Wang Chuanfu	Build Your Dream Auto
Chuanfu	Build Your Dream Auto
Thomas Sutcliffe Mort	AMP Limited
Mort	AMP Limited
Alvin Ailey	Alvin Ailey American Dance Theater
Ailey	Alvin Ailey American Dance Theater
Alvin Ailey	AAADT
Ailey	AAADT
Jamie Kellner	ACME Communications
Kellner	ACME Communications
Herman Casler	American Mutoscope and Biograph Company
Casler	American Mutoscope and Biograph Company
William Kennedy Dickson	American Mutoscope and Biograph Company
Dickson	American Mutoscope and Biograph Company
Elias Bernard Koopman	American Mutoscope and Biograph Company
Koopman	American Mutoscope and Biograph Company
Harry Marvin	American Mutoscope and Biograph Company
Marvin	American Mutoscope and Biograph Company
Herman Casler	Biograph Company
Casler	Biograph Company
William Kennedy Dickson	Biograph Company
Dickson	Biograph Company
Elias Bernard Koopman	Biograph Company
Koopman	Biograph Company
Harry Marvin	Biograph Company
Marvin	Biograph Company
Herman Casler	Biograph Studios
Casler	Biograph Studios
William Kennedy Dickson	Biograph Studios
Dickson	Biograph Studios
Elias Bernard Koopman	Biograph Studios
Koopman	Biograph Studios
Harry Marvin	Biograph Studios
Marvin	Biograph Studios
Herman Casler	American Mutoscope Company
Casler	American Mutoscope Company
William Kennedy Dickson	American Mutoscope Company
Dickson	American Mutoscope Company
Elias Bernard Koopman	American Mutoscope Company
Koopman	American Mutoscope Company
Harry Marvin	American Mutoscope Company
Marvin	American Mutoscope Company
William Richardson Davie	University of North Carolina at Chapel Hill
Davie	University of North Carolina at Chapel Hill
William Richardson Davie	UNC
Davie	UNC
William Richardson Davie	UNC-CH
Davie	UNC-CH
William Richardson Davie	UNC Chapel Hill
Davie	UNC Chapel Hill
William Richardson Davie	UNC - Chapel Hill
Davie	UNC - Chapel Hill
William Richardson Davie	The University of North Carolina
Davie	The University of North Carolina
William Richardson Davie	Chapel Hill
Davie	Chapel Hill
William Richardson Davie	University of North Carolina at Chapel Hill, main campus
Davie	University of North Carolina at Chapel Hill, main campus
William Richardson Davie	Carolina
Davie	Carolina
James Lenox	New York Public Library
Lenox	New York Public Library
James Lenox	NYPL
Lenox	NYPL
James Lenox	The New York Public Library
Lenox	The New York Public Library
Tom Petters	Petters Group Worldwide
Petters	Petters Group Worldwide
Ross Fubini	CubeTree
Fubini	CubeTree
Carlin Wiegner	CubeTree
Wiegner	CubeTree
Joan Whitney Payson	New York Mets
Payson	New York Mets
Joan Whitney Payson	The Amazin's
Payson	The Amazin's
Joan Whitney Payson	The Miracle Mets
Payson	The Miracle Mets
Joan Whitney Payson	The Metropolitans
Payson	The Metropolitans
Fred Wilpon	Sterling Equities
Wilpon	Sterling Equities
Mike Fischer	Alamy
Fischer	Alamy
Carlos Slim	Grupo Carso
Slim	Grupo Carso
Bob Rosenschein	Answers Corporation
Rosenschein	Answers Corporation
Charles Koch	Cato Institute
Koch	Cato Institute
Ed Crane	Cato Institute
Crane	Cato Institute
Murray Rothbard	Cato Institute
Rothbard	Cato Institute
Silva Kumar	TheFind Inc
Kumar	TheFind Inc
Brian Lamb	C-SPAN
Lamb	C-SPAN
Brian Lamb	National Cable Satellite Corporation
Lamb	National Cable Satellite Corporation
Brian Lamb	Cable-Satellite Public Affairs Network
Lamb	Cable-Satellite Public Affairs Network
Owen Robertson Cheatham	Georgia-Pacific
Cheatham	Georgia-Pacific
Eugene F. McDonald	National Association of Broadcasters
McDonald	National Association of Broadcasters
Eugene F. McDonald	NAB
McDonald	NAB
James Day	KQED
Day	KQED
Jonathan Rice	KQED
Rice	KQED
James Day	Kqed Inc
Day	Kqed Inc
Jonathan Rice	Kqed Inc
Rice	Kqed Inc
Andrew W. Mellon	National Gallery of Art
Mellon	National Gallery of Art
Andrew W. Mellon	NGA
Mellon	NGA
Andrew W. Mellon	National Collection of Fine Arts (U.S.)
Mellon	National Collection of Fine Arts (U.S.)
Roger Van Overstraeten	IMEC
Overstraeten	IMEC
Roger Van Overstraeten	Interuniversity Microelectronics Centre
Overstraeten	Interuniversity Microelectronics Centre
John Merrow	Learning Matters
Merrow	Learning Matters
Johan Danneels	Essensium
Danneels	Essensium
Frederic Stubbe	Essensium
Stubbe	Essensium
Edmond Janssens	Essensium
Janssens	Essensium
Rick Alden	Skullcandy
Alden	Skullcandy
Albert Maysles	Maysles Films Inc.
Maysles	Maysles Films Inc.
Albert Maysles	Mayles Films
Maysles	Mayles Films
Carol Clarke	Crisher Entertainment
Clarke	Crisher Entertainment
Jeffrey James Ross	Crisher Entertainment
Ross	Crisher Entertainment
Clint Crisher	Crisher Entertainment
Crisher	Crisher Entertainment
Carol Clarke	CE
Clarke	CE
Jeffrey James Ross	CE
Ross	CE
Clint Crisher	CE
Crisher	CE
Norman H. Nie	SPSS Inc.
Nie	SPSS Inc.
Norman H. Nie	Inc. SPSS
Nie	Inc. SPSS
Norman H. Nie	SPSS Inc
Nie	SPSS Inc
Norman H. Nie	SPSS
Nie	SPSS
Norman H. Nie	SPSS Ltd
Nie	SPSS Ltd
Ellin O'Leary	Youth Radio
O'Leary	Youth Radio
Ellin O'Leary	Youth Media International
O'Leary	Youth Media International
DeWitt Clinton	New-York Historical Society
Clinton	New-York Historical Society
John Pintard	New-York Historical Society
Pintard	New-York Historical Society
DeWitt Clinton	New York Historical Society
Clinton	New York Historical Society
John Pintard	New York Historical Society
Pintard	New York Historical Society
Marco Casagrande	Casagrande Laboratory
Casagrande	Casagrande Laboratory
Antti Antinoja	Casagrande Laboratory
Antinoja	Casagrande Laboratory
Marco Casagrande	C-LAB
Casagrande	C-LAB
Antti Antinoja	C-LAB
Antinoja	C-LAB
Marco Casagrande	C-Laboratory
Casagrande	C-Laboratory
Antti Antinoja	C-Laboratory
Antinoja	C-Laboratory
Dave Schappell	TeachStreet
Schappell	TeachStreet
Gwyn Morgan	Encana
Morgan	Encana
Gwyn Morgan	Encana Corporation
Morgan	Encana Corporation
Gwyn Morgan	PANCANADIAN ENERGY CORP
Morgan	PANCANADIAN ENERGY CORP
Gwyn Morgan	ENCANA CORP
Morgan	ENCANA CORP
Leonardo Del Vecchio	Luxottica Group SpA
Vecchio	Luxottica Group SpA
Roger Birnbaum	Spyglass Entertainment
Birnbaum	Spyglass Entertainment
Gary Barber	Spyglass Entertainment
Barber	Spyglass Entertainment
Ted Tuppen	Enterprise Inns
Tuppen	Enterprise Inns
Ted Tuppen	Enterprise Inns Plc
Tuppen	Enterprise Inns Plc
Vittorio Merloni	Indesit Co.
Merloni	Indesit Co.
Vittorio Merloni	Merloni Elettrodomestici
Merloni	Merloni Elettrodomestici
Vittorio Merloni	Indesit Company
Merloni	Indesit Company
Vittorio Merloni	Indesit
Merloni	Indesit
Vittorio Merloni	Indesit Co
Merloni	Indesit Co
Forrest S. Mozer	ESS Technology
Mozer	ESS Technology
Forrest S. Mozer	ESS Technology, Inc
Mozer	ESS Technology, Inc
Forrest S. Mozer	ESS Technology Holdings Inc
Mozer	ESS Technology Holdings Inc
Forrest S. Mozer	ESS Technology Holdings, Inc
Mozer	ESS Technology Holdings, Inc
Forrest S. Mozer	ESS Technology International Inc
Mozer	ESS Technology International Inc
Forrest S. Mozer	ESS Technology International, Inc
Mozer	ESS Technology International, Inc
Glenn Dubin	Robin Hood Foundation
Dubin	Robin Hood Foundation
Paul Tudor Jones	Robin Hood Foundation
Jones	Robin Hood Foundation
Gertrude Vanderbilt Whitney	Whitney Museum of American Art
Whitney	Whitney Museum of American Art
Gertrude Vanderbilt Whitney	Whitney Museum of American Art, New York City
Whitney	Whitney Museum of American Art, New York City
Gertrude Vanderbilt Whitney	The Whitney
Whitney	The Whitney
Theodore Roosevelt	National Collegiate Athletic Association
Roosevelt	National Collegiate Athletic Association
Theodore Roosevelt	NCAA
Roosevelt	NCAA
Theodore Roosevelt	Intercollegiate Athletic Association of the United States
Roosevelt	Intercollegiate Athletic Association of the United States
Theodore Roosevelt	IAAUS
Roosevelt	IAAUS
Peter A. Seligmann	Conservation International
Seligmann	Conservation International
Spencer Beebe	Conservation International
Beebe	Conservation International
Peter A. Seligmann	Conservation International Foundation
Seligmann	Conservation International Foundation
Spencer Beebe	Conservation International Foundation
Beebe	Conservation International Foundation
Roman Abramovich	Rusal
Abramovich	Rusal
Ennio Doris	Mediolanum
Doris	Mediolanum
Silvio Berlusconi	Mediolanum
Berlusconi	Mediolanum
Ferdinand de Lesseps	Suez Canal Company
Lesseps	Suez Canal Company
Ferdinand de Lesseps	Compagnie universelle du canal maritime de Suez
Lesseps	Compagnie universelle du canal maritime de Suez
Aaron Patzer	Mint.com
Patzer	Mint.com
Mat Fogarty	Crowdcast
Fogarty	Crowdcast
Richard Hoare	C. Hoare &amp; Co
Hoare	C. Hoare &amp; Co
Arthur J. Samberg	Pequot Capital Management
Samberg	Pequot Capital Management
Carlos Brito	Anheuser-Busch InBev
Brito	Anheuser-Busch InBev
Cary T. Fu	Benchmark Electronics
Fu	Benchmark Electronics
Cary T. Fu	Benchmark Electronics, Inc.
Fu	Benchmark Electronics, Inc.
Peter Busch Orthwein	Thor Industries
Orthwein	Thor Industries
Peter Busch Orthwein	Thor Industries, Inc.
Orthwein	Thor Industries, Inc.
Amin J. Khoury	B/E Aerospace
Khoury	B/E Aerospace
Amin J. Khoury	BE Aerospace
Khoury	BE Aerospace
Amin J. Khoury	BE Aerospace, Inc.
Khoury	BE Aerospace, Inc.
Perry Ellis	Perry Ellis International
Ellis	Perry Ellis International
Perry Ellis	Perry Ellis International Inc.
Ellis	Perry Ellis International Inc.
Perry Ellis	PERRY ELLIS INTERNATIONAL INC
Ellis	PERRY ELLIS INTERNATIONAL INC
Perry Ellis	SUPREME INTERNATIONAL CORP
Ellis	SUPREME INTERNATIONAL CORP
Douglas Levin	Black Duck Software
Levin	Black Duck Software
Douglas Levin	Black Duck Software, Inc.
Levin	Black Duck Software, Inc.
Douglas Levin	blackduck
Levin	blackduck
Jesse Robbins	Chef
Robbins	Chef
Jack Valenti	Motion Picture Association of America
Valenti	Motion Picture Association of America
Jack Valenti	MPAA
Valenti	MPAA
John Perry Barlow	Electronic Frontier Foundation
Barlow	Electronic Frontier Foundation
John Gilmore	Electronic Frontier Foundation
Gilmore	Electronic Frontier Foundation
Mitchell Kapor	Electronic Frontier Foundation
Kapor	Electronic Frontier Foundation
John Perry Barlow	EFF
Barlow	EFF
John Gilmore	EFF
Gilmore	EFF
Mitchell Kapor	EFF
Kapor	EFF
Andrew Shue	Do Something
Shue	Do Something
Burt Shavitz	Burt's Bees
Shavitz	Burt's Bees
Roxanne Quimby	Burt's Bees
Quimby	Burt's Bees
Burt Shavitz	Burt's Bees Inc
Shavitz	Burt's Bees Inc
Roxanne Quimby	Burt's Bees Inc
Quimby	Burt's Bees Inc
Burt Shavitz	Burt's Bees, Inc
Shavitz	Burt's Bees, Inc
Roxanne Quimby	Burt's Bees, Inc
Quimby	Burt's Bees, Inc
Crusaders F.C.	The Football Association
F.C.	The Football Association
Ebenezer Cobb Morley	The Football Association
Morley	The Football Association
Surbiton F.C.	The Football Association
F.C.	The Football Association
Perceval House	The Football Association
House	The Football Association
Civil Service F.C.	The Football Association
F.C.	The Football Association
Wanderers F.C.	The Football Association
F.C.	The Football Association
Kensington School	The Football Association
School	The Football Association
Blackheath Proprietary School	The Football Association
School	The Football Association
N.N. Club	The Football Association
Club	The Football Association
Blackheath F.C.	The Football Association
F.C.	The Football Association
Crusaders F.C.	The Football Association Limited
F.C.	The Football Association Limited
Ebenezer Cobb Morley	The Football Association Limited
Morley	The Football Association Limited
Surbiton F.C.	The Football Association Limited
F.C.	The Football Association Limited
Perceval House	The Football Association Limited
House	The Football Association Limited
Civil Service F.C.	The Football Association Limited
F.C.	The Football Association Limited
Wanderers F.C.	The Football Association Limited
F.C.	The Football Association Limited
Kensington School	The Football Association Limited
School	The Football Association Limited
Blackheath Proprietary School	The Football Association Limited
School	The Football Association Limited
N.N. Club	The Football Association Limited
Club	The Football Association Limited
Blackheath F.C.	The Football Association Limited
F.C.	The Football Association Limited
Crusaders F.C.	Football Association
F.C.	Football Association
Ebenezer Cobb Morley	Football Association
Morley	Football Association
Surbiton F.C.	Football Association
F.C.	Football Association
Perceval House	Football Association
House	Football Association
Civil Service F.C.	Football Association
F.C.	Football Association
Wanderers F.C.	Football Association
F.C.	Football Association
Kensington School	Football Association
School	Football Association
Blackheath Proprietary School	Football Association
School	Football Association
N.N. Club	Football Association
Club	Football Association
Blackheath F.C.	Football Association
F.C.	Football Association
Frank Baker	National Geographic Society
Baker	National Geographic Society
Charles J. Bell	National Geographic Society
Bell	National Geographic Society
Alexander Graham Bell	National Geographic Society
Bell	National Geographic Society
Gardiner Greene Hubbard	National Geographic Society
Hubbard	National Geographic Society
Frank Baker	National Geographic Society (U. S.)
Baker	National Geographic Society (U. S.)
Charles J. Bell	National Geographic Society (U. S.)
Bell	National Geographic Society (U. S.)
Alexander Graham Bell	National Geographic Society (U. S.)
Bell	National Geographic Society (U. S.)
Gardiner Greene Hubbard	National Geographic Society (U. S.)
Hubbard	National Geographic Society (U. S.)
David J Moore	24/7 Media
Moore	24/7 Media
David J Moore	24/7 Real Media
Moore	24/7 Real Media
David J Moore	24/7 MEDIA INC
Moore	24/7 MEDIA INC
David J Moore	24/7 REAL MEDIA INC
Moore	24/7 REAL MEDIA INC
David J Moore	24/7 RealMedia
Moore	24/7 RealMedia
Vera Mendel	Nonesuch Press
Mendel	Nonesuch Press
David Garnett	Nonesuch Press
Garnett	Nonesuch Press
Francis Meynell	Nonesuch Press
Meynell	Nonesuch Press
Benjamin Henry Blackwell	Blackwell UK
Blackwell	Blackwell UK
Peter Diamandis	X Prize Foundation
Diamandis	X Prize Foundation
Nemir Kirdar	Investcorp
Kirdar	Investcorp
Arthur Nielsen	Nielsen Holdings N.V.
Nielsen	Nielsen Holdings N.V.
Arthur Nielsen	Nielsen Company
Nielsen	Nielsen Company
Louis Loucheur	VINCI
Loucheur	VINCI
Jim Barton	TiVo Inc.
Barton	TiVo Inc.
Randy Komisar	TiVo Inc.
Komisar	TiVo Inc.
Mike Ramsey	TiVo Inc.
Ramsey	TiVo Inc.
Hugues de Payens	Knights Templar
Payens	Knights Templar
Godfrey of Bouillon	Knights Templar
Bouillon	Knights Templar
Hugues de Payens	Poor Fellow-Soldiers of Christand of the Temple of Solomon
Payens	Poor Fellow-Soldiers of Christand of the Temple of Solomon
Godfrey of Bouillon	Poor Fellow-Soldiers of Christand of the Temple of Solomon
Bouillon	Poor Fellow-Soldiers of Christand of the Temple of Solomon
Hugues de Payens	Pauperes commilitones Christi Templique Solomonici
Payens	Pauperes commilitones Christi Templique Solomonici
Godfrey of Bouillon	Pauperes commilitones Christi Templique Solomonici
Bouillon	Pauperes commilitones Christi Templique Solomonici
Hugues de Payens	Ordre du Temple
Payens	Ordre du Temple
Godfrey of Bouillon	Ordre du Temple
Bouillon	Ordre du Temple
Hugues de Payens	Order of the Temple
Payens	Order of the Temple
Godfrey of Bouillon	Order of the Temple
Bouillon	Order of the Temple
Scott Ross	Digital Domain
Ross	Digital Domain
Stan Winston	Digital Domain
Winston	Digital Domain
James Cameron	Digital Domain
Cameron	Digital Domain
Ludvig Sandman	Panopticon Software
Sandman	Panopticon Software
Markus Skyttner	Panopticon Software
Skyttner	Panopticon Software
Sam Giertz	Panopticon Software
Giertz	Panopticon Software
Willem De Geer	Panopticon Software
Geer	Panopticon Software
Ludvig Sandman	Panopticon
Sandman	Panopticon
Markus Skyttner	Panopticon
Skyttner	Panopticon
Sam Giertz	Panopticon
Giertz	Panopticon
Willem De Geer	Panopticon
Geer	Panopticon
Kenneth W. Lowe	Scripps Networks Interactive
Lowe	Scripps Networks Interactive
Kenneth W. Lowe	Scripps Networks Interactive, Inc.
Lowe	Scripps Networks Interactive, Inc.
Gordon Perkin	PATH
Perkin	PATH
Gordon Duncan	PATH
Duncan	PATH
Rich Mahoney	PATH
Mahoney	PATH
Gordon Perkin	PATH
Perkin	PATH
Gordon Duncan	PATH
Duncan	PATH
Rich Mahoney	PATH
Mahoney	PATH
Gordon Perkin	Program for Appropriate Technology in Health
Perkin	Program for Appropriate Technology in Health
Gordon Duncan	Program for Appropriate Technology in Health
Duncan	Program for Appropriate Technology in Health
Rich Mahoney	Program for Appropriate Technology in Health
Mahoney	Program for Appropriate Technology in Health
Brian Gruber	FORA.tv
Gruber	FORA.tv
Gene Baur	Farm Sanctuary
Baur	Farm Sanctuary
Raph Koster	Areae
Koster	Areae
Raph Koster	Areae, Inc.
Koster	Areae, Inc.
Raph Koster	Metaplace
Koster	Metaplace
Michael D. West	Ocata Therapeutics
West	Ocata Therapeutics
Eric Rodenbeck	Stamen Design
Rodenbeck	Stamen Design
Paul Allen	Vulcan Inc.
Allen	Vulcan Inc.
Paul Allen	Vulcan
Allen	Vulcan
Paul Allen	Vulcan Ventures
Allen	Vulcan Ventures
Robert Boyle	Royal Society
Boyle	Royal Society
William Petty	Royal Society
Petty	Royal Society
Christopher Wren	Royal Society
Wren	Royal Society
Robert Boyle	Royal Society of London
Boyle	Royal Society of London
William Petty	Royal Society of London
Petty	Royal Society of London
Christopher Wren	Royal Society of London
Wren	Royal Society of London
Robert Boyle	Royal Society of London for the Improvement of Natural Knowledge
Boyle	Royal Society of London for the Improvement of Natural Knowledge
William Petty	Royal Society of London for the Improvement of Natural Knowledge
Petty	Royal Society of London for the Improvement of Natural Knowledge
Christopher Wren	Royal Society of London for the Improvement of Natural Knowledge
Wren	Royal Society of London for the Improvement of Natural Knowledge
Robert Boyle	Royal Society (Great Britain)
Boyle	Royal Society (Great Britain)
William Petty	Royal Society (Great Britain)
Petty	Royal Society (Great Britain)
Christopher Wren	Royal Society (Great Britain)
Wren	Royal Society (Great Britain)
Richard Kirwan	Royal Irish Academy
Kirwan	Royal Irish Academy
Andrew Hauptman	Andell Holdings
Hauptman	Andell Holdings
Josiah Hitchens	Devon Great Consols
Hitchens	Devon Great Consols
Josiah Hitchens	Devon Great Consols, Tavistock, Devon
Hitchens	Devon Great Consols, Tavistock, Devon
Josiah Hitchens	Devonshire Great Consolidated Mining Company
Hitchens	Devonshire Great Consolidated Mining Company
William Barclay Parsons	Parsons Brinckerhoff
Parsons	Parsons Brinckerhoff
William Barclay Parsons	Parsons Brinkerhoff
Parsons	Parsons Brinkerhoff
Thomas Cook	Thomas Cook Group
Cook	Thomas Cook Group
Walter Annenberg	Annenberg Foundation
Annenberg	Annenberg Foundation
Paul-Henri Spaak	European Movement International
Spaak	European Movement International
Léon Blum	European Movement International
Blum	European Movement International
Alcide De Gasperi	European Movement International
Gasperi	European Movement International
Winston Churchill	European Movement International
Churchill	European Movement International
Paul-Henri Spaak	International European Movement
Spaak	International European Movement
Léon Blum	International European Movement
Blum	International European Movement
Alcide De Gasperi	International European Movement
Gasperi	International European Movement
Winston Churchill	International European Movement
Churchill	International European Movement
Saiyed Atiq Raza	RMI Corporation
Raza	RMI Corporation
Saiyed Atiq Raza	Raza Microelectronics, Inc.
Raza	Raza Microelectronics, Inc.
Saiyed Atiq Raza	RMI
Raza	RMI
Saiyed Atiq Raza	Raza Microelectronics
Raza	Raza Microelectronics
Frank Landers	Seishindo Kenpo Association
Landers	Seishindo Kenpo Association
Frank Landers	SeishinDo Kenpo Karate Association
Landers	SeishinDo Kenpo Karate Association
Saudi Arabia	UNESCO
Arabia	UNESCO
